id,url,name,season,number,type,airdate,airtime,airstamp,runtime,image,summary,rating.average,_links.self.href,_links.show.href,_embedded.show.id,_embedded.show.url,_embedded.show.name,_embedded.show.type,_embedded.show.language,_embedded.show.genres,_embedded.show.status,_embedded.show.runtime,_embedded.show.averageRuntime,_embedded.show.premiered,_embedded.show.ended,_embedded.show.officialSite,_embedded.show.schedule.time,_embedded.show.schedule.days,_embedded.show.rating.average,_embedded.show.weight,_embedded.show.network,_embedded.show.webChannel.id,_embedded.show.webChannel.name,_embedded.show.webChannel.country.name,_embedded.show.webChannel.country.code,_embedded.show.webChannel.country.timezone,_embedded.show.webChannel.officialSite,_embedded.show.dvdCountry,_embedded.show.externals.tvrage,_embedded.show.externals.thetvdb,_embedded.show.externals.imdb,_embedded.show.image.medium,_embedded.show.image.original,_embedded.show.summary,_embedded.show.updated,_embedded.show._links.self.href,_embedded.show._links.previousepisode.href,image.medium,image.original,_embedded.show.image,_embedded.show.network.id,_embedded.show.network.name,_embedded.show.network.country.name,_embedded.show.network.country.code,_embedded.show.network.country.timezone,_embedded.show.network.officialSite,_embedded.show._links.nextepisode.href,_embedded.show.webChannel,_embedded.show.webChannel.country
2450906,https://www.tvmaze.com/episodes/2450906/hocu-vse-znat-2x87-seria-87,Серия 87,2,87.0,regular,2022-12-01,,2022-12-01T00:00:00+00:00,12.0,,,,https://api.tvmaze.com/episodes/2450906,https://api.tvmaze.com/shows/55724,55724,https://www.tvmaze.com/shows/55724/hocu-vse-znat,Хочу все знать!,Documentary,Russian,['Children'],Running,12.0,12.0,2021-06-01,,https://hd.kinopoisk.ru/film/4615b1810bb9c3bdb9c439fd701162a4,,['Thursday'],,6,,381.0,КиноПоиск HD,Russian Federation,RU,Asia/Kamchatka,https://hd.kinopoisk.ru/,,,,,https://static.tvmaze.com/uploads/images/medium_portrait/324/812265.jpg,https://static.tvmaze.com/uploads/images/original_untouched/324/812265.jpg,,1687434014,https://api.tvmaze.com/shows/55724,https://api.tvmaze.com/episodes/2575700,,,,,,,,,,,,
2450907,https://www.tvmaze.com/episodes/2450907/hocu-vse-znat-2x88-seria-88,Серия 88,2,88.0,regular,2022-12-01,,2022-12-01T00:00:00+00:00,12.0,,,,https://api.tvmaze.com/episodes/2450907,https://api.tvmaze.com/shows/55724,55724,https://www.tvmaze.com/shows/55724/hocu-vse-znat,Хочу все знать!,Documentary,Russian,['Children'],Running,12.0,12.0,2021-06-01,,https://hd.kinopoisk.ru/film/4615b1810bb9c3bdb9c439fd701162a4,,['Thursday'],,6,,381.0,КиноПоиск HD,Russian Federation,RU,Asia/Kamchatka,https://hd.kinopoisk.ru/,,,,,https://static.tvmaze.com/uploads/images/medium_portrait/324/812265.jpg,https://static.tvmaze.com/uploads/images/original_untouched/324/812265.jpg,,1687434014,https://api.tvmaze.com/shows/55724,https://api.tvmaze.com/episodes/2575700,,,,,,,,,,,,
2438114,https://www.tvmaze.com/episodes/2438114/restoran-po-ponatiam-2x05-seria-15,Серия 15,2,5.0,regular,2022-12-01,,2022-12-01T00:00:00+00:00,30.0,,,,https://api.tvmaze.com/episodes/2438114,https://api.tvmaze.com/shows/59201,59201,https://www.tvmaze.com/shows/59201/restoran-po-ponatiam,Ресторан по понятиям,Scripted,Russian,"['Comedy', 'Crime']",To Be Determined,,30.0,2022-01-20,,https://premier.one/show/restoran-po-ponyatiyam,,"['Tuesday', 'Thursday']",,13,,281.0,Premier,Russian Federation,RU,Asia/Kamchatka,,,,,,https://static.tvmaze.com/uploads/images/medium_portrait/391/978564.jpg,https://static.tvmaze.com/uploads/images/original_untouched/391/978564.jpg,,1683640525,https://api.tvmaze.com/shows/59201,https://api.tvmaze.com/episodes/2438121,,,,,,,,,,,,
2438115,https://www.tvmaze.com/episodes/2438115/restoran-po-ponatiam-2x06-seria-16,Серия 16,2,6.0,regular,2022-12-01,,2022-12-01T00:00:00+00:00,30.0,,,,https://api.tvmaze.com/episodes/2438115,https://api.tvmaze.com/shows/59201,59201,https://www.tvmaze.com/shows/59201/restoran-po-ponatiam,Ресторан по понятиям,Scripted,Russian,"['Comedy', 'Crime']",To Be Determined,,30.0,2022-01-20,,https://premier.one/show/restoran-po-ponyatiyam,,"['Tuesday', 'Thursday']",,13,,281.0,Premier,Russian Federation,RU,Asia/Kamchatka,,,,,,https://static.tvmaze.com/uploads/images/medium_portrait/391/978564.jpg,https://static.tvmaze.com/uploads/images/original_untouched/391/978564.jpg,,1683640525,https://api.tvmaze.com/shows/59201,https://api.tvmaze.com/episodes/2438121,,,,,,,,,,,,
2413779,https://www.tvmaze.com/episodes/2413779/alisa-ne-mozet-zdat-1x08-8-seria,8 серия,1,8.0,regular,2022-12-01,12:00,2022-12-01T00:00:00+00:00,45.0,,,,https://api.tvmaze.com/episodes/2413779,https://api.tvmaze.com/shows/60687,60687,https://www.tvmaze.com/shows/60687/alisa-ne-mozet-zdat,Алиса не может ждать,Scripted,Russian,[],Ended,50.0,44.0,2022-10-20,2022-12-01,https://start.ru/watch/alisa-ne-mozhet-zhdat,12:00,['Monday'],,5,,245.0,Start,Russian Federation,RU,Asia/Kamchatka,,,,,,https://static.tvmaze.com/uploads/images/medium_portrait/425/1064478.jpg,https://static.tvmaze.com/uploads/images/original_untouched/425/1064478.jpg,,1675623191,https://api.tvmaze.com/shows/60687,https://api.tvmaze.com/episodes/2413779,,,,,,,,,,,,
2323161,https://www.tvmaze.com/episodes/2323161/zamerzsie-1x01-seria-1,Серия 1,1,1.0,regular,2022-12-01,,2022-12-01T00:00:00+00:00,50.0,,,,https://api.tvmaze.com/episodes/2323161,https://api.tvmaze.com/shows/61880,61880,https://www.tvmaze.com/shows/61880/zamerzsie,Замерзшие,Scripted,Russian,"['Drama', 'Thriller', 'Mystery']",Ended,50.0,,2022-12-01,2022-12-01,https://www.ivi.ru/watch/zamerzshie,,[],,19,,337.0,ivi,Russian Federation,RU,Asia/Kamchatka,https://www.ivi.ru/,,,,,https://static.tvmaze.com/uploads/images/medium_portrait/407/1018744.jpg,https://static.tvmaze.com/uploads/images/original_untouched/407/1018744.jpg,,1676360040,https://api.tvmaze.com/shows/61880,https://api.tvmaze.com/episodes/2433632,,,,,,,,,,,,
2433627,https://www.tvmaze.com/episodes/2433627/zamerzsie-1x02-seria-2,Серия 2,1,2.0,regular,2022-12-01,,2022-12-01T00:00:00+00:00,50.0,,,,https://api.tvmaze.com/episodes/2433627,https://api.tvmaze.com/shows/61880,61880,https://www.tvmaze.com/shows/61880/zamerzsie,Замерзшие,Scripted,Russian,"['Drama', 'Thriller', 'Mystery']",Ended,50.0,,2022-12-01,2022-12-01,https://www.ivi.ru/watch/zamerzshie,,[],,19,,337.0,ivi,Russian Federation,RU,Asia/Kamchatka,https://www.ivi.ru/,,,,,https://static.tvmaze.com/uploads/images/medium_portrait/407/1018744.jpg,https://static.tvmaze.com/uploads/images/original_untouched/407/1018744.jpg,,1676360040,https://api.tvmaze.com/shows/61880,https://api.tvmaze.com/episodes/2433632,,,,,,,,,,,,
2433628,https://www.tvmaze.com/episodes/2433628/zamerzsie-1x03-seria-3,Серия 3,1,3.0,regular,2022-12-01,,2022-12-01T00:00:00+00:00,50.0,,,,https://api.tvmaze.com/episodes/2433628,https://api.tvmaze.com/shows/61880,61880,https://www.tvmaze.com/shows/61880/zamerzsie,Замерзшие,Scripted,Russian,"['Drama', 'Thriller', 'Mystery']",Ended,50.0,,2022-12-01,2022-12-01,https://www.ivi.ru/watch/zamerzshie,,[],,19,,337.0,ivi,Russian Federation,RU,Asia/Kamchatka,https://www.ivi.ru/,,,,,https://static.tvmaze.com/uploads/images/medium_portrait/407/1018744.jpg,https://static.tvmaze.com/uploads/images/original_untouched/407/1018744.jpg,,1676360040,https://api.tvmaze.com/shows/61880,https://api.tvmaze.com/episodes/2433632,,,,,,,,,,,,
2433629,https://www.tvmaze.com/episodes/2433629/zamerzsie-1x04-seria-4,Серия 4,1,4.0,regular,2022-12-01,,2022-12-01T00:00:00+00:00,50.0,,,,https://api.tvmaze.com/episodes/2433629,https://api.tvmaze.com/shows/61880,61880,https://www.tvmaze.com/shows/61880/zamerzsie,Замерзшие,Scripted,Russian,"['Drama', 'Thriller', 'Mystery']",Ended,50.0,,2022-12-01,2022-12-01,https://www.ivi.ru/watch/zamerzshie,,[],,19,,337.0,ivi,Russian Federation,RU,Asia/Kamchatka,https://www.ivi.ru/,,,,,https://static.tvmaze.com/uploads/images/medium_portrait/407/1018744.jpg,https://static.tvmaze.com/uploads/images/original_untouched/407/1018744.jpg,,1676360040,https://api.tvmaze.com/shows/61880,https://api.tvmaze.com/episodes/2433632,,,,,,,,,,,,
2433630,https://www.tvmaze.com/episodes/2433630/zamerzsie-1x05-seria-5,Серия 5,1,5.0,regular,2022-12-01,,2022-12-01T00:00:00+00:00,50.0,,,,https://api.tvmaze.com/episodes/2433630,https://api.tvmaze.com/shows/61880,61880,https://www.tvmaze.com/shows/61880/zamerzsie,Замерзшие,Scripted,Russian,"['Drama', 'Thriller', 'Mystery']",Ended,50.0,,2022-12-01,2022-12-01,https://www.ivi.ru/watch/zamerzshie,,[],,19,,337.0,ivi,Russian Federation,RU,Asia/Kamchatka,https://www.ivi.ru/,,,,,https://static.tvmaze.com/uploads/images/medium_portrait/407/1018744.jpg,https://static.tvmaze.com/uploads/images/original_untouched/407/1018744.jpg,,1676360040,https://api.tvmaze.com/shows/61880,https://api.tvmaze.com/episodes/2433632,,,,,,,,,,,,
2433631,https://www.tvmaze.com/episodes/2433631/zamerzsie-1x06-seria-6,Серия 6,1,6.0,regular,2022-12-01,,2022-12-01T00:00:00+00:00,50.0,,,,https://api.tvmaze.com/episodes/2433631,https://api.tvmaze.com/shows/61880,61880,https://www.tvmaze.com/shows/61880/zamerzsie,Замерзшие,Scripted,Russian,"['Drama', 'Thriller', 'Mystery']",Ended,50.0,,2022-12-01,2022-12-01,https://www.ivi.ru/watch/zamerzshie,,[],,19,,337.0,ivi,Russian Federation,RU,Asia/Kamchatka,https://www.ivi.ru/,,,,,https://static.tvmaze.com/uploads/images/medium_portrait/407/1018744.jpg,https://static.tvmaze.com/uploads/images/original_untouched/407/1018744.jpg,,1676360040,https://api.tvmaze.com/shows/61880,https://api.tvmaze.com/episodes/2433632,,,,,,,,,,,,
2433632,https://www.tvmaze.com/episodes/2433632/zamerzsie-1x07-seria-7,Серия 7,1,7.0,regular,2022-12-01,,2022-12-01T00:00:00+00:00,50.0,,,,https://api.tvmaze.com/episodes/2433632,https://api.tvmaze.com/shows/61880,61880,https://www.tvmaze.com/shows/61880/zamerzsie,Замерзшие,Scripted,Russian,"['Drama', 'Thriller', 'Mystery']",Ended,50.0,,2022-12-01,2022-12-01,https://www.ivi.ru/watch/zamerzshie,,[],,19,,337.0,ivi,Russian Federation,RU,Asia/Kamchatka,https://www.ivi.ru/,,,,,https://static.tvmaze.com/uploads/images/medium_portrait/407/1018744.jpg,https://static.tvmaze.com/uploads/images/original_untouched/407/1018744.jpg,,1676360040,https://api.tvmaze.com/shows/61880,https://api.tvmaze.com/episodes/2433632,,,,,,,,,,,,
2423288,https://www.tvmaze.com/episodes/2423288/peregovorsik-1x06-seria-6,Серия 6,1,6.0,regular,2022-12-01,12:00,2022-12-01T00:00:00+00:00,42.0,,,,https://api.tvmaze.com/episodes/2423288,https://api.tvmaze.com/shows/63126,63126,https://www.tvmaze.com/shows/63126/peregovorsik,Переговорщик,Scripted,Russian,"['Drama', 'Mystery']",Ended,50.0,44.0,2022-11-03,2022-12-07,https://kion.ru/video/serial/651490581/season/651490626/episode/653991782,12:00,['Monday'],,11,,423.0,KION,Russian Federation,RU,Asia/Kamchatka,https://kion.ru/,,,,,https://static.tvmaze.com/uploads/images/medium_portrait/427/1069950.jpg,https://static.tvmaze.com/uploads/images/original_untouched/427/1069950.jpg,"<p>Alexander Maksimov is a brilliant psychologist and the best negotiator in Russia. He has a huge experience and a large number of rescued people behind his back: he worked during terrorist attacks, persuaded hostages to be released, dissuaded criminals and victims from committing a fatal act. Over the years in the profession, Maximov has developed his own unique method of negotiating. But even a seemingly perfect employee makes mistakes. In the past, Maksimov, negotiating with terrorists who seized the school, is defeated — his daughter is killed. Unable to look into the eyes of his wife and son, Alexander leaves the family. Years later, the hero again encounters the culprit of that tragedy — it turns out that the attacker did not die during the explosion at that school and now throws Maximov a new challenge.</p>",1675622941,https://api.tvmaze.com/shows/63126,https://api.tvmaze.com/episodes/2423289,,,,,,,,,,,,
2401158,https://www.tvmaze.com/episodes/2401158/konec-sveta-1x07-strasnyj-sud,Страшный суд,1,7.0,regular,2022-12-01,,2022-12-01T00:00:00+00:00,53.0,,,7.7,https://api.tvmaze.com/episodes/2401158,https://api.tvmaze.com/shows/64208,64208,https://www.tvmaze.com/shows/64208/konec-sveta,Конец света,Scripted,Russian,"['Comedy', 'Fantasy']",Ended,,49.0,2022-10-27,2022-12-08,https://hd.kinopoisk.ru/film/c069f386d3e9461f9fa585ed2ec8dbea,00:00,['Thursday'],7.8,23,,381.0,КиноПоиск HD,Russian Federation,RU,Asia/Kamchatka,https://hd.kinopoisk.ru/,,,,,https://static.tvmaze.com/uploads/images/medium_portrait/422/1056916.jpg,https://static.tvmaze.com/uploads/images/original_untouched/422/1056916.jpg,,1684585907,https://api.tvmaze.com/shows/64208,https://api.tvmaze.com/episodes/2401160,https://static.tvmaze.com/uploads/images/medium_landscape/432/1081693.jpg,https://static.tvmaze.com/uploads/images/original_untouched/432/1081693.jpg,,,,,,,,,,
2424819,https://www.tvmaze.com/episodes/2424819/s-nula-1x04-seria-04,Серия 04,1,4.0,regular,2022-12-01,,2022-12-01T00:00:00+00:00,45.0,,,,https://api.tvmaze.com/episodes/2424819,https://api.tvmaze.com/shows/64267,64267,https://www.tvmaze.com/shows/64267/s-nula,С нуля,Scripted,Russian,['Drama'],Ended,45.0,45.0,2022-11-17,2022-12-29,https://premier.one/show/s-nulya,,['Thursday'],,4,,281.0,Premier,Russian Federation,RU,Asia/Kamchatka,,,,,,https://static.tvmaze.com/uploads/images/medium_portrait/423/1057577.jpg,https://static.tvmaze.com/uploads/images/original_untouched/423/1057577.jpg,,1677985411,https://api.tvmaze.com/shows/64267,https://api.tvmaze.com/episodes/2424823,,,,,,,,,,,,
2417608,https://www.tvmaze.com/episodes/2417608/kungur-1x08-8-seria,8 серия,1,8.0,regular,2022-12-01,,2022-12-01T00:00:00+00:00,50.0,,,,https://api.tvmaze.com/episodes/2417608,https://api.tvmaze.com/shows/64512,64512,https://www.tvmaze.com/shows/64512/kungur,Кунгур,Scripted,Russian,"['Drama', 'Mystery']",Ended,50.0,50.0,2022-10-20,2022-12-29,,,[],,9,,366.0,Okko,Russian Federation,RU,Asia/Kamchatka,,,,,,https://static.tvmaze.com/uploads/images/medium_portrait/427/1068144.jpg,https://static.tvmaze.com/uploads/images/original_untouched/427/1068144.jpg,,1675623011,https://api.tvmaze.com/shows/64512,https://api.tvmaze.com/episodes/2417619,,,,,,,,,,,,
2417762,https://www.tvmaze.com/episodes/2417762/pravo-na-svobodu-1x08-8-seria,8 серия,1,8.0,regular,2022-12-01,,2022-12-01T00:00:00+00:00,50.0,,,,https://api.tvmaze.com/episodes/2417762,https://api.tvmaze.com/shows/64738,64738,https://www.tvmaze.com/shows/64738/pravo-na-svobodu,Право на свободу,Scripted,Russian,"['Drama', 'Crime']",Ended,,45.0,2022-10-20,2022-12-01,https://wink.ru/media_items/149585619?,,['Thursday'],,4,,541.0,Wink,Russian Federation,RU,Asia/Kamchatka,,,,426228.0,,https://static.tvmaze.com/uploads/images/medium_portrait/427/1068292.jpg,https://static.tvmaze.com/uploads/images/original_untouched/427/1068292.jpg,,1677985472,https://api.tvmaze.com/shows/64738,https://api.tvmaze.com/episodes/2417762,,,,,,,,,,,,
2440090,https://www.tvmaze.com/episodes/2440090/a-slezu-za-toboj-1x01-seria-1,Серия 1,1,1.0,regular,2022-12-01,,2022-12-01T00:00:00+00:00,,,,,https://api.tvmaze.com/episodes/2440090,https://api.tvmaze.com/shows/65481,65481,https://www.tvmaze.com/shows/65481/a-slezu-za-toboj,Я слежу за тобой,Scripted,Russian,[],Running,,,2022-12-01,,https://premier.one/show/ya-slezhu-za-toboj,,"['Tuesday', 'Thursday']",,2,,281.0,Premier,Russian Federation,RU,Asia/Kamchatka,,,,,,https://static.tvmaze.com/uploads/images/medium_portrait/432/1081345.jpg,https://static.tvmaze.com/uploads/images/original_untouched/432/1081345.jpg,,1669792539,https://api.tvmaze.com/shows/65481,https://api.tvmaze.com/episodes/2440097,,,,,,,,,,,,
2440091,https://www.tvmaze.com/episodes/2440091/a-slezu-za-toboj-1x02-seria-2,Серия 2,1,2.0,regular,2022-12-01,,2022-12-01T00:00:00+00:00,,,,,https://api.tvmaze.com/episodes/2440091,https://api.tvmaze.com/shows/65481,65481,https://www.tvmaze.com/shows/65481/a-slezu-za-toboj,Я слежу за тобой,Scripted,Russian,[],Running,,,2022-12-01,,https://premier.one/show/ya-slezhu-za-toboj,,"['Tuesday', 'Thursday']",,2,,281.0,Premier,Russian Federation,RU,Asia/Kamchatka,,,,,,https://static.tvmaze.com/uploads/images/medium_portrait/432/1081345.jpg,https://static.tvmaze.com/uploads/images/original_untouched/432/1081345.jpg,,1669792539,https://api.tvmaze.com/shows/65481,https://api.tvmaze.com/episodes/2440097,,,,,,,,,,,,
2476693,https://www.tvmaze.com/episodes/2476693/neizvestnoe-budusee-1x01-seria-1,Серия 1,1,1.0,regular,2022-12-01,,2022-12-01T00:00:00+00:00,22.0,,,,https://api.tvmaze.com/episodes/2476693,https://api.tvmaze.com/shows/66583,66583,https://www.tvmaze.com/shows/66583/neizvestnoe-budusee,Неизвестное будущее,Documentary,,[],Ended,,23.0,2022-12-01,2022-12-01,,,[],,1,,366.0,Okko,Russian Federation,RU,Asia/Kamchatka,,,,,,,,,1674373758,https://api.tvmaze.com/shows/66583,https://api.tvmaze.com/episodes/2476697,,,,,,,,,,,,
2476694,https://www.tvmaze.com/episodes/2476694/neizvestnoe-budusee-1x02-seria-2,Серия 2,1,2.0,regular,2022-12-01,,2022-12-01T00:00:00+00:00,22.0,,,,https://api.tvmaze.com/episodes/2476694,https://api.tvmaze.com/shows/66583,66583,https://www.tvmaze.com/shows/66583/neizvestnoe-budusee,Неизвестное будущее,Documentary,,[],Ended,,23.0,2022-12-01,2022-12-01,,,[],,1,,366.0,Okko,Russian Federation,RU,Asia/Kamchatka,,,,,,,,,1674373758,https://api.tvmaze.com/shows/66583,https://api.tvmaze.com/episodes/2476697,,,,,,,,,,,,
2476695,https://www.tvmaze.com/episodes/2476695/neizvestnoe-budusee-1x03-seria-3,Серия 3,1,3.0,regular,2022-12-01,,2022-12-01T00:00:00+00:00,25.0,,,,https://api.tvmaze.com/episodes/2476695,https://api.tvmaze.com/shows/66583,66583,https://www.tvmaze.com/shows/66583/neizvestnoe-budusee,Неизвестное будущее,Documentary,,[],Ended,,23.0,2022-12-01,2022-12-01,,,[],,1,,366.0,Okko,Russian Federation,RU,Asia/Kamchatka,,,,,,,,,1674373758,https://api.tvmaze.com/shows/66583,https://api.tvmaze.com/episodes/2476697,,,,,,,,,,,,
2476696,https://www.tvmaze.com/episodes/2476696/neizvestnoe-budusee-1x04-seria-4,Серия 4,1,4.0,regular,2022-12-01,,2022-12-01T00:00:00+00:00,22.0,,,,https://api.tvmaze.com/episodes/2476696,https://api.tvmaze.com/shows/66583,66583,https://www.tvmaze.com/shows/66583/neizvestnoe-budusee,Неизвестное будущее,Documentary,,[],Ended,,23.0,2022-12-01,2022-12-01,,,[],,1,,366.0,Okko,Russian Federation,RU,Asia/Kamchatka,,,,,,,,,1674373758,https://api.tvmaze.com/shows/66583,https://api.tvmaze.com/episodes/2476697,,,,,,,,,,,,
2476697,https://www.tvmaze.com/episodes/2476697/neizvestnoe-budusee-1x05-seria-5,Серия 5,1,5.0,regular,2022-12-01,,2022-12-01T00:00:00+00:00,23.0,,,,https://api.tvmaze.com/episodes/2476697,https://api.tvmaze.com/shows/66583,66583,https://www.tvmaze.com/shows/66583/neizvestnoe-budusee,Неизвестное будущее,Documentary,,[],Ended,,23.0,2022-12-01,2022-12-01,,,[],,1,,366.0,Okko,Russian Federation,RU,Asia/Kamchatka,,,,,,,,,1674373758,https://api.tvmaze.com/shows/66583,https://api.tvmaze.com/episodes/2476697,,,,,,,,,,,,
2422009,https://www.tvmaze.com/episodes/2422009/colin-from-accounts-1x01-flash,Flash,1,1.0,regular,2022-12-01,,2022-12-01T01:00:00+00:00,32.0,,"<p>Gordon's day goes from bad to worse when, distracted by the impulsive actions of an attractive stranger, Ashley, he accidentally hits a stray dog with his car.</p>",6.8,https://api.tvmaze.com/episodes/2422009,https://api.tvmaze.com/shows/64860,64860,https://www.tvmaze.com/shows/64860/colin-from-accounts,Colin From Accounts,Scripted,English,"['Comedy', 'Romance']",Running,,28.0,2022-12-01,,https://binge.com.au/,,[],8.0,95,,522.0,Binge,Australia,AU,Australia/Sydney,https://binge.com.au/,,,421974.0,tt18228732,https://static.tvmaze.com/uploads/images/medium_portrait/431/1077587.jpg,https://static.tvmaze.com/uploads/images/original_untouched/431/1077587.jpg,"<p>Centred on Ashley and Gordon, two single(ish), complex humans who are brought together by a car accident and an injured dog, <b>Colin from Accounts</b> is about flawed, funny people choosing each other and being brave enough to show their true self, scars and all, as they navigate life together.</p>",1691295111,https://api.tvmaze.com/shows/64860,https://api.tvmaze.com/episodes/2422016,https://static.tvmaze.com/uploads/images/medium_landscape/433/1084040.jpg,https://static.tvmaze.com/uploads/images/original_untouched/433/1084040.jpg,,270.0,Fox Showcase,Australia,AU,Australia/Sydney,https://www.foxtel.com.au/tv-guide.html/channel/FOX-SHOWCASE/SHC,,,
2422010,https://www.tvmaze.com/episodes/2422010/colin-from-accounts-1x02-benedict-cumbercrapp,Benedict Cumbercrapp,1,2.0,regular,2022-12-01,,2022-12-01T01:00:00+00:00,29.0,,"<p>When Ashley makes a mess in Gordon's sock drawer, she makes an impromptu trip to Costco with Colin, Megan and her mother, to buy Gordon some new furniture.</p>",7.0,https://api.tvmaze.com/episodes/2422010,https://api.tvmaze.com/shows/64860,64860,https://www.tvmaze.com/shows/64860/colin-from-accounts,Colin From Accounts,Scripted,English,"['Comedy', 'Romance']",Running,,28.0,2022-12-01,,https://binge.com.au/,,[],8.0,95,,522.0,Binge,Australia,AU,Australia/Sydney,https://binge.com.au/,,,421974.0,tt18228732,https://static.tvmaze.com/uploads/images/medium_portrait/431/1077587.jpg,https://static.tvmaze.com/uploads/images/original_untouched/431/1077587.jpg,"<p>Centred on Ashley and Gordon, two single(ish), complex humans who are brought together by a car accident and an injured dog, <b>Colin from Accounts</b> is about flawed, funny people choosing each other and being brave enough to show their true self, scars and all, as they navigate life together.</p>",1691295111,https://api.tvmaze.com/shows/64860,https://api.tvmaze.com/episodes/2422016,https://static.tvmaze.com/uploads/images/medium_landscape/433/1084095.jpg,https://static.tvmaze.com/uploads/images/original_untouched/433/1084095.jpg,,270.0,Fox Showcase,Australia,AU,Australia/Sydney,https://www.foxtel.com.au/tv-guide.html/channel/FOX-SHOWCASE/SHC,,,
2422011,https://www.tvmaze.com/episodes/2422011/colin-from-accounts-1x03-toyota-cressida,Toyota Cressida,1,3.0,regular,2022-12-01,,2022-12-01T01:00:00+00:00,26.0,,<p>Gordon accidentally sends Ashley a dick pic and chases her from a garage sale to a death bed to try and delete it.</p>,7.0,https://api.tvmaze.com/episodes/2422011,https://api.tvmaze.com/shows/64860,64860,https://www.tvmaze.com/shows/64860/colin-from-accounts,Colin From Accounts,Scripted,English,"['Comedy', 'Romance']",Running,,28.0,2022-12-01,,https://binge.com.au/,,[],8.0,95,,522.0,Binge,Australia,AU,Australia/Sydney,https://binge.com.au/,,,421974.0,tt18228732,https://static.tvmaze.com/uploads/images/medium_portrait/431/1077587.jpg,https://static.tvmaze.com/uploads/images/original_untouched/431/1077587.jpg,"<p>Centred on Ashley and Gordon, two single(ish), complex humans who are brought together by a car accident and an injured dog, <b>Colin from Accounts</b> is about flawed, funny people choosing each other and being brave enough to show their true self, scars and all, as they navigate life together.</p>",1691295111,https://api.tvmaze.com/shows/64860,https://api.tvmaze.com/episodes/2422016,https://static.tvmaze.com/uploads/images/medium_landscape/433/1082878.jpg,https://static.tvmaze.com/uploads/images/original_untouched/433/1082878.jpg,,270.0,Fox Showcase,Australia,AU,Australia/Sydney,https://www.foxtel.com.au/tv-guide.html/channel/FOX-SHOWCASE/SHC,,,
2422012,https://www.tvmaze.com/episodes/2422012/colin-from-accounts-1x04-bubbly-sophie,Bubbly Sophie,1,4.0,regular,2022-12-01,,2022-12-01T01:00:00+00:00,25.0,,<p>Ash and Gordon's awkward sexual encounter causes them to drift apart.</p>,6.8,https://api.tvmaze.com/episodes/2422012,https://api.tvmaze.com/shows/64860,64860,https://www.tvmaze.com/shows/64860/colin-from-accounts,Colin From Accounts,Scripted,English,"['Comedy', 'Romance']",Running,,28.0,2022-12-01,,https://binge.com.au/,,[],8.0,95,,522.0,Binge,Australia,AU,Australia/Sydney,https://binge.com.au/,,,421974.0,tt18228732,https://static.tvmaze.com/uploads/images/medium_portrait/431/1077587.jpg,https://static.tvmaze.com/uploads/images/original_untouched/431/1077587.jpg,"<p>Centred on Ashley and Gordon, two single(ish), complex humans who are brought together by a car accident and an injured dog, <b>Colin from Accounts</b> is about flawed, funny people choosing each other and being brave enough to show their true self, scars and all, as they navigate life together.</p>",1691295111,https://api.tvmaze.com/shows/64860,https://api.tvmaze.com/episodes/2422016,https://static.tvmaze.com/uploads/images/medium_landscape/433/1084090.jpg,https://static.tvmaze.com/uploads/images/original_untouched/433/1084090.jpg,,270.0,Fox Showcase,Australia,AU,Australia/Sydney,https://www.foxtel.com.au/tv-guide.html/channel/FOX-SHOWCASE/SHC,,,
2422013,https://www.tvmaze.com/episodes/2422013/colin-from-accounts-1x05-my-amiga,My Amiga,1,5.0,regular,2022-12-01,,2022-12-01T01:00:00+00:00,31.0,,<p>The Echo Park gang are impressed when Ashley takes charge during a power outage.</p>,6.8,https://api.tvmaze.com/episodes/2422013,https://api.tvmaze.com/shows/64860,64860,https://www.tvmaze.com/shows/64860/colin-from-accounts,Colin From Accounts,Scripted,English,"['Comedy', 'Romance']",Running,,28.0,2022-12-01,,https://binge.com.au/,,[],8.0,95,,522.0,Binge,Australia,AU,Australia/Sydney,https://binge.com.au/,,,421974.0,tt18228732,https://static.tvmaze.com/uploads/images/medium_portrait/431/1077587.jpg,https://static.tvmaze.com/uploads/images/original_untouched/431/1077587.jpg,"<p>Centred on Ashley and Gordon, two single(ish), complex humans who are brought together by a car accident and an injured dog, <b>Colin from Accounts</b> is about flawed, funny people choosing each other and being brave enough to show their true self, scars and all, as they navigate life together.</p>",1691295111,https://api.tvmaze.com/shows/64860,https://api.tvmaze.com/episodes/2422016,https://static.tvmaze.com/uploads/images/medium_landscape/433/1084089.jpg,https://static.tvmaze.com/uploads/images/original_untouched/433/1084089.jpg,,270.0,Fox Showcase,Australia,AU,Australia/Sydney,https://www.foxtel.com.au/tv-guide.html/channel/FOX-SHOWCASE/SHC,,,
